,OrderID,Payment_Date,Order_Date,outstanding_amount,order_amount,payment_amount,Delay_Days,Days_30,Days_60,Days_90,Days_120,Days_More_Than_120,prob_30,prob_60,prob_90,prob_120,prob_more_than_120
16754,32494,2014-05-28,2014-04-06,0.0,1140924,1140924.0,52.0,0,1,0,0,0,,0.0,,,
16755,32495,2014-07-01,2014-05-15,0.0,841976,841976.0,47.0,0,1,0,0,0,,0.0,,,
16756,32496,2014-07-17,2014-06-05,0.0,645220,645220.0,42.0,0,1,0,0,0,,0.0,,,
16757,32497,2014-09-06,2014-07-20,0.0,449272,449272.0,48.0,0,1,0,0,0,,0.0,,,
16758,32498,2014-10-02,2014-08-18,0.0,872078,872078.0,45.0,0,1,0,0,0,,0.0,,,
16759,32499,2014-11-29,2014-09-24,0.0,525640,525640.0,66.0,0,0,1,0,0,,,0.0,,
16760,32500,2014-12-10,2014-10-16,0.0,573096,573096.0,55.0,0,1,0,0,0,,0.0,,,
16761,32501,2015-01-17,2014-11-27,0.0,1029385,1029385.0,51.0,0,1,0,0,0,,0.0,,,
16762,32502,2015-02-13,2014-12-29,0.0,493651,493651.0,46.0,0,1,0,0,0,,0.0,,,
16763,32503,2015-03-18,2015-01-16,0.0,624748,624748.0,61.0,0,0,1,0,0,,,0.0,,
16764,32504,2015-04-07,2015-02-10,0.0,1300582,1300582.0,56.0,0,1,0,0,0,,0.0,,,
16765,32505,2015-04-27,2015-03-09,0.0,524366,524366.0,49.0,0,1,0,0,0,,0.0,,,
16766,32506,2015-05-13,2015-04-04,0.0,1222763,1222763.0,39.0,0,1,0,0,0,,0.0,,,
16767,32507,2015-06-30,2015-05-16,0.0,759008,759008.0,45.0,0,1,0,0,0,,0.0,,,
16768,32508,2015-10-02,2015-06-29,0.0,295711,295711.0,95.0,0,0,0,1,0,,,,0.0,
16769,32509,2015-09-05,2015-07-26,0.0,1040880,1040880.0,41.0,0,1,0,0,0,,0.0,,,
16770,32510,2015-12-01,2015-08-22,0.0,473726,473726.0,101.0,0,0,0,1,0,,,,0.0,
16771,32511,2015-12-06,2015-09-11,0.0,314424,314424.0,86.0,0,0,1,0,0,,,0.0,,
16772,32512,2015-12-30,2015-10-25,0.0,1186656,1186656.0,66.0,0,0,1,0,0,,,0.0,,
16773,32513,2016-01-30,2015-11-12,0.0,644264,644264.0,79.0,0,0,1,0,0,,,0.0,,
16774,32514,2016-03-03,2015-12-12,0.0,732745,732745.0,82.0,0,0,1,0,0,,,0.0,,
16775,32515,2016-04-16,2016-01-10,389658.0,464963,75305.0,97.0,0,0,0,1,0,,,,0.838040876370808,
16776,32516,2016-05-24,2016-02-07,96069.0,647423,551354.0,107.0,0,0,0,1,0,,,,0.1483867579619507,
16777,32517,2016-06-19,2016-03-15,0.0,1300638,1300638.0,96.0,0,0,0,1,0,,,,0.0,
16778,32518,2016-07-13,2016-04-14,0.0,1139349,1139349.0,90.0,0,0,1,0,0,,,0.0,,
16779,32519,2016-09-06,2016-05-18,605810.0,713197,107387.0,111.0,0,0,0,1,0,,,,0.8494286992233563,
16780,32520,2016-09-14,2016-06-07,452184.0,516563,64379.0,99.0,0,0,0,1,0,,,,0.8753704775603363,
16781,32521,2016-10-12,2016-07-07,930170.0,1059518,129348.0,97.0,0,0,0,1,0,,,,0.8779180721799913,
16782,32522,2016-11-28,2016-08-20,126350.0,890696,764346.0,100.0,0,0,0,1,0,,,,0.14185535805706997,
16783,32523,2016-12-30,2016-09-09,707737.0,840062,132325.0,112.0,0,0,0,1,0,,,,0.8424818644338156,
16784,32524,2017-02-09,2016-10-02,373894.0,423928,50034.0,130.0,0,0,0,0,1,,,,,0.8819752410786738
16785,32525,2017-03-18,2016-11-25,300213.0,683663,383450.0,113.0,0,0,0,1,0,,,,0.439124246887721,
16786,32526,2017-03-14,2016-12-06,469646.0,1264643,794997.0,98.0,0,0,0,1,0,,,,0.37136646468608137,
16787,32527,2017-05-12,2017-01-27,955030.0,1085022,129992.0,105.0,0,0,0,1,0,,,,0.880194134312484,
16788,32528,2017-05-31,2017-02-17,318695.0,838174,519479.0,103.0,0,0,0,1,0,,,,0.3802253470043213,
16789,32529,2017-06-23,2017-03-13,337132.0,1072092,734960.0,102.0,0,0,0,1,0,,,,0.3144618185752715,
16790,32530,2017-07-03,2017-03-31,183052.0,1075490,892438.0,94.0,0,0,0,1,0,,,,0.17020334917107552,
16791,32531,2017-07-30,2017-05-26,257244.0,1230773,973529.0,65.0,0,0,1,0,0,,,0.2090101099065384,,
16792,32532,2017-09-05,2017-06-18,131772.0,694800,563028.0,79.0,0,0,1,0,0,,,0.18965457685664938,,
16793,32533,2017-09-19,2017-07-15,301704.0,1166045,864341.0,66.0,0,0,1,0,0,,,0.2587413007216703,,
16794,32534,2017-11-02,2017-08-28,201344.0,746361,545017.0,66.0,0,0,1,0,0,,,0.26976757895977954,,
16795,32535,2017-11-07,2017-09-22,227192.0,1055459,828267.0,46.0,0,1,0,0,0,,0.21525421641200654,,,
16796,32536,2017-11-26,2017-10-11,239410.0,890398,650988.0,46.0,0,1,0,0,0,,0.2688797593884982,,,
16797,32537,2018-01-05,2017-11-17,196370.0,1000722,804352.0,49.0,0,1,0,0,0,,0.1962283231506852,,,
16798,32538,2018-01-26,2017-12-01,162536.0,850457,687921.0,56.0,0,1,0,0,0,,0.19111607053619406,,,
16799,32539,2018-02-28,2018-01-06,246922.0,1297285,1050363.0,53.0,0,1,0,0,0,,0.19033751257433795,,,
16800,32540,2018-03-31,2018-02-10,105533.0,382667,277134.0,49.0,0,1,0,0,0,,0.2757828608163233,,,
16801,32541,2018-06-23,2018-03-17,104062.0,695506,591444.0,98.0,0,0,0,1,0,,,,0.14962056402101492,
16802,32542,2018-05-26,2018-04-09,152089.0,1024064,871975.0,47.0,0,1,0,0,0,,0.14851513186675833,,,
16803,32543,2018-09-02,2018-05-29,150701.0,512033,361332.0,96.0,0,0,0,1,0,,,,0.2943189208508045,
16804,32544,2018-08-26,2018-06-08,176687.0,650845,474158.0,79.0,0,0,1,0,0,,,0.27147323863592715,,
16805,32545,2018-10-25,2018-07-30,231731.0,1044493,812762.0,87.0,0,0,1,0,0,,,0.22185979226284905,,
16806,32546,2018-12-02,2018-08-27,92796.0,408392,315596.0,97.0,0,0,0,1,0,,,,0.22722286430684244,
16807,32547,2018-12-02,2018-08-30,171320.0,800271,628951.0,94.0,0,0,0,1,0,,,,0.21407748125322548,
16808,32548,2019-01-16,2018-10-20,453563.0,498272,44709.0,88.0,0,0,1,0,0,,,0.9102718996853124,,
16809,32549,2019-03-02,2018-11-24,556713.0,624890,68177.0,98.0,0,0,0,1,0,,,,0.890897597977244,
16810,32550,2014-04-24,2014-02-05,0.0,48042,48042.0,78.0,0,0,1,0,0,,,0.0,,
16811,32551,2014-05-15,2014-03-14,0.0,38908,38908.0,62.0,0,0,1,0,0,,,0.0,,
16812,32552,2014-06-25,2014-04-01,0.0,41470,41470.0,85.0,0,0,1,0,0,,,0.0,,
16813,32553,2014-08-15,2014-05-24,0.0,48345,48345.0,83.0,0,0,1,0,0,,,0.0,,
16814,32554,2014-08-18,2014-06-19,0.0,53810,53810.0,60.0,0,1,0,0,0,,0.0,,,
16815,32555,2014-10-03,2014-07-15,0.0,47410,47410.0,80.0,0,0,1,0,0,,,0.0,,
16816,32556,2014-10-26,2014-08-11,0.0,38023,38023.0,76.0,0,0,1,0,0,,,0.0,,
16817,32557,2014-11-21,2014-09-07,0.0,20167,20167.0,75.0,0,0,1,0,0,,,0.0,,
16818,32558,2015-01-05,2014-10-14,0.0,42739,42739.0,83.0,0,0,1,0,0,,,0.0,,
16819,32559,2015-03-20,2014-11-06,0.0,34135,34135.0,134.0,0,0,0,0,1,,,,,0.0
16820,32560,2015-04-10,2014-12-16,0.0,31778,31778.0,115.0,0,0,0,1,0,,,,0.0,
16821,32561,2015-05-07,2015-01-03,0.0,39548,39548.0,124.0,0,0,0,0,1,,,,,0.0
16822,32562,2015-05-21,2015-02-08,0.0,52481,52481.0,102.0,0,0,0,1,0,,,,0.0,
16823,32563,2015-07-31,2015-03-20,0.0,40017,40017.0,133.0,0,0,0,0,1,,,,,0.0
16824,32564,2015-08-30,2015-04-27,0.0,58661,58661.0,125.0,0,0,0,0,1,,,,,0.0
16825,32565,2015-08-29,2015-05-11,0.0,34017,34017.0,110.0,0,0,0,1,0,,,,0.0,
16826,32566,2015-10-20,2015-06-21,0.0,31152,31152.0,121.0,0,0,0,0,1,,,,,0.0
16827,32567,2015-11-25,2015-07-23,0.0,30009,30009.0,125.0,0,0,0,0,1,,,,,0.0
16828,32568,2015-12-18,2015-08-11,16893.0,17214,321.0,129.0,0,0,0,0,1,,,,,0.9813523875914953
16829,32569,2016-02-16,2015-09-19,18392.0,20228,1836.0,150.0,0,0,0,0,1,,,,,0.9092347241447498
16830,32570,2016-02-16,2015-10-27,23393.0,64255,40862.0,112.0,0,0,0,1,0,,,,0.3640650533032449,
16831,32571,2016-05-05,2015-11-27,9992.0,26980,16988.0,160.0,0,0,0,0,1,,,,,0.3703484062268347
16832,32572,2016-05-03,2015-12-27,44253.0,46541,2288.0,128.0,0,0,0,0,1,,,,,0.9508390451429922
16833,32573,2014-04-01,2014-02-12,0.0,1966011,1966011.0,48.0,0,1,0,0,0,,0.0,,,
16834,32574,2014-06-03,2014-03-20,0.0,1247795,1247795.0,75.0,0,0,1,0,0,,,0.0,,
16835,32575,2014-05-29,2014-04-28,0.0,1265355,1265355.0,31.0,0,1,0,0,0,,0.0,,,
16836,32576,2014-07-21,2014-05-28,0.0,1664424,1664424.0,54.0,0,1,0,0,0,,0.0,,,
16837,32577,2014-07-16,2014-06-01,0.0,1605528,1605528.0,45.0,0,1,0,0,0,,0.0,,,
16838,32578,2014-09-02,2014-07-26,0.0,1018726,1018726.0,38.0,0,1,0,0,0,,0.0,,,
16839,32579,2014-10-05,2014-08-08,0.0,2052786,2052786.0,58.0,0,1,0,0,0,,0.0,,,
16840,32580,2014-11-25,2014-09-23,0.0,696358,696358.0,63.0,0,0,1,0,0,,,0.0,,
16841,32581,2014-12-18,2014-10-16,0.0,1285573,1285573.0,63.0,0,0,1,0,0,,,0.0,,
16842,32582,2014-12-21,2014-11-19,0.0,1541157,1541157.0,32.0,0,1,0,0,0,,0.0,,,
16843,32583,2015-01-12,2014-12-07,0.0,818140,818140.0,36.0,0,1,0,0,0,,0.0,,,
16844,32584,2015-03-11,2015-01-15,0.0,664588,664588.0,55.0,0,1,0,0,0,,0.0,,,
16845,32585,2015-04-15,2015-02-23,0.0,1945862,1945862.0,51.0,0,1,0,0,0,,0.0,,,
16846,32586,2015-04-30,2015-03-21,0.0,991144,991144.0,40.0,0,1,0,0,0,,0.0,,,
16847,32587,2015-05-24,2015-04-08,0.0,1287077,1287077.0,46.0,0,1,0,0,0,,0.0,,,
16848,32588,2015-07-08,2015-05-03,0.0,1280470,1280470.0,66.0,0,0,1,0,0,,,0.0,,
16849,32589,2015-07-30,2015-06-05,0.0,886839,886839.0,55.0,0,1,0,0,0,,0.0,,,
16850,32590,2015-10-02,2015-07-26,0.0,1241177,1241177.0,68.0,0,0,1,0,0,,,0.0,,
16851,32591,2015-09-11,2015-08-05,0.0,697708,697708.0,37.0,0,1,0,0,0,,0.0,,,
16852,32592,2015-10-31,2015-09-06,0.0,527393,527393.0,55.0,0,1,0,0,0,,0.0,,,
16853,32593,2015-12-05,2015-10-10,0.0,1879214,1879214.0,56.0,0,1,0,0,0,,0.0,,,
16854,32594,2015-12-28,2015-11-07,0.0,960085,960085.0,51.0,0,1,0,0,0,,0.0,,,
16855,32595,2016-02-05,2015-12-10,0.0,1003675,1003675.0,57.0,0,1,0,0,0,,0.0,,,
16856,32596,2016-03-14,2016-01-16,0.0,527159,527159.0,58.0,0,1,0,0,0,,0.0,,,
16857,32597,2016-06-01,2016-02-20,0.0,950567,950567.0,102.0,0,0,0,1,0,,,,0.0,
16858,32598,2016-05-12,2016-03-12,0.0,1842168,1842168.0,61.0,0,0,1,0,0,,,0.0,,
16859,32599,2016-08-16,2016-04-28,0.0,1286247,1286247.0,110.0,0,0,0,1,0,,,,0.0,
16860,32600,2016-07-15,2016-05-23,0.0,1256506,1256506.0,53.0,0,1,0,0,0,,0.0,,,
16861,32601,2016-08-13,2016-06-13,0.0,901863,901863.0,61.0,0,0,1,0,0,,,0.0,,
16862,32602,2016-09-14,2016-07-22,0.0,1533616,1533616.0,54.0,0,1,0,0,0,,0.0,,,
16863,32603,2016-10-20,2016-08-22,0.0,846083,846083.0,59.0,0,1,0,0,0,,0.0,,,
16864,32604,2016-12-14,2016-09-14,0.0,1026662,1026662.0,91.0,0,0,0,1,0,,,,0.0,
16865,32605,2017-01-21,2016-10-02,0.0,853145,853145.0,111.0,0,0,0,1,0,,,,0.0,
16866,32606,2017-02-10,2016-11-06,0.0,1609972,1609972.0,96.0,0,0,0,1,0,,,,0.0,
16867,32607,2017-03-14,2016-12-07,0.0,1346936,1346936.0,97.0,0,0,0,1,0,,,,0.0,
16868,32608,2017-04-27,2017-01-19,0.0,1638566,1638566.0,98.0,0,0,0,1,0,,,,0.0,
16869,32609,2017-05-13,2017-02-08,0.0,1694150,1694150.0,94.0,0,0,0,1,0,,,,0.0,
16870,32610,2017-06-26,2017-03-29,0.0,1041265,1041265.0,89.0,0,0,1,0,0,,,0.0,,
16871,32611,2017-08-09,2017-04-15,0.0,1210390,1210390.0,116.0,0,0,0,1,0,,,,0.0,
16872,32612,2017-07-26,2017-05-02,0.0,1125980,1125980.0,85.0,0,0,1,0,0,,,0.0,,
16873,32613,2017-07-23,2017-06-06,0.0,1298951,1298951.0,47.0,0,1,0,0,0,,0.0,,,
16874,32614,2017-08-18,2017-07-01,0.0,1637588,1637588.0,48.0,0,1,0,0,0,,0.0,,,
16875,32615,2017-12-04,2017-08-21,0.0,1132253,1132253.0,105.0,0,0,0,1,0,,,,0.0,
16876,32616,2017-11-21,2017-09-22,0.0,1546547,1546547.0,60.0,0,1,0,0,0,,0.0,,,
16877,32617,2017-11-27,2017-10-03,0.0,1245441,1245441.0,55.0,0,1,0,0,0,,0.0,,,
16878,32618,2018-01-07,2017-11-12,0.0,1541076,1541076.0,56.0,0,1,0,0,0,,0.0,,,
16879,32619,2018-03-03,2017-12-28,0.0,1256013,1256013.0,65.0,0,0,1,0,0,,,0.0,,
16880,32620,2018-03-05,2018-01-14,0.0,2007747,2007747.0,50.0,0,1,0,0,0,,0.0,,,
16881,32621,2018-04-12,2018-02-20,0.0,643829,643829.0,51.0,0,1,0,0,0,,0.0,,,
16882,32622,2018-05-05,2018-03-06,0.0,562598,562598.0,60.0,0,1,0,0,0,,0.0,,,
16883,32623,2018-07-01,2018-04-25,0.0,972433,972433.0,67.0,0,0,1,0,0,,,0.0,,
16884,32624,2018-07-31,2018-05-29,0.0,1239935,1239935.0,63.0,0,0,1,0,0,,,0.0,,
16885,32625,2018-07-28,2018-06-07,0.0,1321746,1321746.0,51.0,0,1,0,0,0,,0.0,,,
16886,32626,2018-08-19,2018-07-01,0.0,1565015,1565015.0,49.0,0,1,0,0,0,,0.0,,,
16887,32627,2018-10-15,2018-08-13,0.0,1461683,1461683.0,63.0,0,0,1,0,0,,,0.0,,
16888,32628,2018-11-05,2018-09-11,0.0,945254,945254.0,55.0,0,1,0,0,0,,0.0,,,
16889,32629,2019-01-24,2018-10-26,0.0,674223,674223.0,90.0,0,0,1,0,0,,,0.0,,
16890,32630,2019-01-15,2018-11-15,0.0,1369400,1369400.0,61.0,0,0,1,0,0,,,0.0,,
16891,32631,2019-03-29,2018-12-27,0.0,535298,535298.0,92.0,0,0,0,1,0,,,,0.0,
16892,32632,2099-01-01,2019-01-29,1991944.0,1991944,0.0,29192.0,0,0,0,0,1,,,,,1.0
16893,32633,2099-01-01,2019-02-10,1623652.0,1623652,0.0,29180.0,0,0,0,0,1,,,,,1.0
16894,32634,2099-01-01,2019-03-15,1148078.0,1148078,0.0,29147.0,0,0,0,0,1,,,,,1.0
16895,32635,2014-03-29,2014-02-09,0.0,526950,526950.0,48.0,0,1,0,0,0,,0.0,,,
16896,32636,2014-05-25,2014-03-15,0.0,373986,373986.0,71.0,0,0,1,0,0,,,0.0,,
16897,32637,2014-06-02,2014-04-03,0.0,383763,383763.0,60.0,0,1,0,0,0,,0.0,,,
16898,32638,2014-06-27,2014-05-03,0.0,428842,428842.0,55.0,0,1,0,0,0,,0.0,,,
16899,32639,2014-08-11,2014-06-18,0.0,452376,452376.0,54.0,0,1,0,0,0,,0.0,,,
16900,32640,2014-09-04,2014-07-15,0.0,271863,271863.0,51.0,0,1,0,0,0,,0.0,,,
16901,32641,2014-10-10,2014-08-12,0.0,554523,554523.0,59.0,0,1,0,0,0,,0.0,,,
16902,32642,2014-11-08,2014-09-14,0.0,171738,171738.0,55.0,0,1,0,0,0,,0.0,,,
16903,32643,2014-11-25,2014-10-20,0.0,383462,383462.0,36.0,0,1,0,0,0,,0.0,,,
16904,32644,2015-01-19,2014-11-17,0.0,434724,434724.0,63.0,0,0,1,0,0,,,0.0,,
16905,32645,2015-03-03,2014-12-28,0.0,243800,243800.0,65.0,0,0,1,0,0,,,0.0,,
16906,32646,2015-03-20,2015-01-13,0.0,179977,179977.0,66.0,0,0,1,0,0,,,0.0,,
16907,32647,2015-03-25,2015-02-06,0.0,566952,566952.0,47.0,0,1,0,0,0,,0.0,,,
16908,32648,2015-05-13,2015-03-27,0.0,258139,258139.0,47.0,0,1,0,0,0,,0.0,,,
16909,32649,2015-06-23,2015-04-28,0.0,389268,389268.0,56.0,0,1,0,0,0,,0.0,,,
16910,32650,2015-07-01,2015-05-04,0.0,359637,359637.0,58.0,0,1,0,0,0,,0.0,,,
16911,32651,2015-08-13,2015-06-08,0.0,254947,254947.0,66.0,0,0,1,0,0,,,0.0,,
16912,32652,2015-09-23,2015-07-17,0.0,365288,365288.0,68.0,0,0,1,0,0,,,0.0,,
16913,32653,2015-11-02,2015-08-26,0.0,195600,195600.0,68.0,0,0,1,0,0,,,0.0,,
16914,32654,2015-11-10,2015-09-01,0.0,198928,198928.0,70.0,0,0,1,0,0,,,0.0,,
16915,32655,2015-12-08,2015-10-18,0.0,535438,535438.0,51.0,0,1,0,0,0,,0.0,,,
16916,32656,2016-02-06,2015-11-13,0.0,287166,287166.0,85.0,0,0,1,0,0,,,0.0,,
16917,32657,2016-03-09,2015-12-07,0.0,276426,276426.0,93.0,0,0,0,1,0,,,,0.0,
16918,32658,2016-04-24,2016-01-07,0.0,162337,162337.0,108.0,0,0,0,1,0,,,,0.0,
16919,32659,2016-05-21,2016-02-03,10755.0,283806,273051.0,108.0,0,0,0,1,0,,,,0.03789560474408575,
16920,32660,2016-07-14,2016-03-24,0.0,520144,520144.0,112.0,0,0,0,1,0,,,,0.0,
16921,32661,2016-07-23,2016-04-06,0.0,401682,401682.0,108.0,0,0,0,1,0,,,,0.0,
16922,32662,2016-08-24,2016-05-10,369531.0,394498,24967.0,106.0,0,0,0,1,0,,,,0.9367119731912456,
16923,32663,2016-10-09,2016-06-06,30174.0,313423,283249.0,125.0,0,0,0,0,1,,,,,0.09627244969258797
16924,32664,2016-10-28,2016-07-08,431092.0,464981,33889.0,112.0,0,0,0,1,0,,,,0.9271174521109464,
16925,32665,2016-12-13,2016-08-15,42906.0,267916,225010.0,120.0,0,0,0,1,0,,,,0.16014721031965243,
16926,32666,2017-01-24,2016-09-28,270319.0,307624,37305.0,118.0,0,0,0,1,0,,,,0.8787318284659195,
16927,32667,2014-05-18,2014-03-21,0.0,75385,75385.0,58.0,0,1,0,0,0,,0.0,,,
16928,32668,2014-06-20,2014-04-10,0.0,112056,112056.0,71.0,0,0,1,0,0,,,0.0,,
16929,32669,2014-06-21,2014-05-04,0.0,98968,98968.0,48.0,0,1,0,0,0,,0.0,,,
16930,32670,2014-08-16,2014-06-26,0.0,95351,95351.0,51.0,0,1,0,0,0,,0.0,,,
16931,32671,2014-08-24,2014-07-13,0.0,38822,38822.0,42.0,0,1,0,0,0,,0.0,,,
16932,32672,2014-10-07,2014-08-24,0.0,99442,99442.0,44.0,0,1,0,0,0,,0.0,,,
16933,32673,2014-11-29,2014-09-22,0.0,54429,54429.0,68.0,0,0,1,0,0,,,0.0,,
16934,32674,2014-12-24,2014-10-27,0.0,81771,81771.0,58.0,0,1,0,0,0,,0.0,,,
16935,32675,2015-01-24,2014-11-18,0.0,117236,117236.0,67.0,0,0,1,0,0,,,0.0,,
16936,32676,2015-02-13,2014-12-30,0.0,46136,46136.0,45.0,0,1,0,0,0,,0.0,,,
16937,32677,2015-04-02,2015-01-07,0.0,74234,74234.0,85.0,0,0,1,0,0,,,0.0,,
16938,32678,2015-05-03,2015-02-15,0.0,150895,150895.0,77.0,0,0,1,0,0,,,0.0,,
16939,32679,2015-05-16,2015-03-22,0.0,72956,72956.0,55.0,0,1,0,0,0,,0.0,,,
16940,32680,2015-06-16,2015-04-19,0.0,142022,142022.0,58.0,0,1,0,0,0,,0.0,,,
16941,32681,2015-07-21,2015-05-15,0.0,77222,77222.0,67.0,0,0,1,0,0,,,0.0,,
16942,32682,2015-07-19,2015-06-01,0.0,45704,45704.0,48.0,0,1,0,0,0,,0.0,,,
16943,32683,2015-08-18,2015-07-23,0.0,126959,126959.0,26.0,1,0,0,0,0,0.0,,,,
16944,32684,2015-10-03,2015-08-12,0.0,47756,47756.0,52.0,0,1,0,0,0,,0.0,,,
16945,32685,2016-01-02,2015-09-12,0.0,47393,47393.0,112.0,0,0,0,1,0,,,,0.0,
16946,32686,2015-12-11,2015-10-17,0.0,161104,161104.0,55.0,0,1,0,0,0,,0.0,,,
16947,32687,2016-02-19,2015-11-08,0.0,75477,75477.0,103.0,0,0,0,1,0,,,,0.0,
16948,32688,2016-03-25,2015-12-21,0.0,64099,64099.0,95.0,0,0,0,1,0,,,,0.0,
16949,32689,2016-05-07,2016-01-27,0.0,51695,51695.0,101.0,0,0,0,1,0,,,,0.0,
16950,32690,2016-05-22,2016-02-16,4414.0,82072,77658.0,96.0,0,0,0,1,0,,,,0.05378204503362901,
16951,32691,2016-06-15,2016-03-25,0.0,160934,160934.0,82.0,0,0,1,0,0,,,0.0,,
16952,32692,2016-05-20,2016-04-04,0.0,130215,130215.0,46.0,0,1,0,0,0,,0.0,,,
16953,32693,2016-08-30,2016-05-19,0.0,74933,74933.0,103.0,0,0,0,1,0,,,,0.0,
16954,32694,2016-09-19,2016-06-02,42504.0,46691,4187.0,109.0,0,0,0,1,0,,,,0.9103253303634533,
16955,32695,2016-11-02,2016-07-05,0.0,119206,119206.0,120.0,0,0,0,1,0,,,,0.0,
16956,32696,2016-11-27,2016-08-07,0.0,93652,93652.0,112.0,0,0,0,1,0,,,,0.0,
16957,32697,2016-12-19,2016-09-17,0.0,106867,106867.0,93.0,0,0,0,1,0,,,,0.0,
16958,32698,2017-02-05,2016-10-12,47077.0,47887,810.0,116.0,0,0,0,1,0,,,,0.9830851796938627,
16959,32699,2017-03-01,2016-11-18,6247.0,82913,76666.0,103.0,0,0,0,1,0,,,,0.07534403531412444,
16960,32700,2017-04-13,2016-12-24,27118.0,156082,128964.0,110.0,0,0,0,1,0,,,,0.1737420074063633,
16961,32701,2017-04-07,2017-01-04,0.0,121630,121630.0,93.0,0,0,0,1,0,,,,0.0,
16962,32702,2017-06-08,2017-02-16,19483.0,103230,83747.0,112.0,0,0,0,1,0,,,,0.1887338951855081,
16963,32703,2017-07-07,2017-03-08,0.0,132213,132213.0,121.0,0,0,0,0,1,,,,,0.0
16964,32704,2017-07-19,2017-04-02,0.0,132798,132798.0,108.0,0,0,0,1,0,,,,0.0,
16965,32705,2017-09-04,2017-05-29,0.0,148055,148055.0,98.0,0,0,0,1,0,,,,0.0,
16966,32706,2017-09-25,2017-06-15,0.0,78844,78844.0,102.0,0,0,0,1,0,,,,0.0,
16967,32707,2017-11-14,2017-07-29,0.0,133022,133022.0,108.0,0,0,0,1,0,,,,0.0,
16968,32708,2017-11-30,2017-08-24,0.0,89112,89112.0,98.0,0,0,0,1,0,,,,0.0,
16969,32709,2018-01-01,2017-09-21,0.0,122640,122640.0,102.0,0,0,0,1,0,,,,0.0,
16970,32710,2017-12-09,2017-10-11,0.0,100233,100233.0,59.0,0,1,0,0,0,,0.0,,,
16971,32711,2018-01-23,2017-11-27,0.0,102017,102017.0,57.0,0,1,0,0,0,,0.0,,,
16972,32712,2018-02-12,2017-12-04,0.0,96073,96073.0,70.0,0,0,1,0,0,,,0.0,,
16973,32713,2018-03-05,2018-01-02,0.0,152653,152653.0,62.0,0,0,1,0,0,,,0.0,,
16974,32714,2018-04-25,2018-02-25,0.0,48084,48084.0,59.0,0,1,0,0,0,,0.0,,,
16975,32715,2018-04-27,2018-03-03,0.0,68180,68180.0,55.0,0,1,0,0,0,,0.0,,,
16976,32716,2018-06-12,2018-04-17,0.0,123694,123694.0,56.0,0,1,0,0,0,,0.0,,,
16977,32717,2018-06-30,2018-05-08,0.0,54182,54182.0,53.0,0,1,0,0,0,,0.0,,,
16978,32718,2018-09-21,2018-06-01,0.0,76824,76824.0,112.0,0,0,0,1,0,,,,0.0,
16979,32719,2018-10-09,2018-07-19,0.0,129719,129719.0,82.0,0,0,1,0,0,,,0.0,,
16980,32720,2018-11-27,2018-08-20,0.0,52163,52163.0,99.0,0,0,0,1,0,,,,0.0,
16981,32721,2018-12-12,2018-09-03,0.0,98414,98414.0,100.0,0,0,0,1,0,,,,0.0,
16982,32722,2019-02-18,2018-10-25,49985.0,58295,8310.0,116.0,0,0,0,1,0,,,,0.8574491808902993,
16983,32723,2019-02-05,2018-11-04,0.0,71071,71071.0,93.0,0,0,0,1,0,,,,0.0,
16984,32724,2099-01-01,2018-12-16,57124.0,57124,0.0,29236.0,0,0,0,0,1,,,,,1.0
16985,32725,2099-01-01,2019-01-19,149031.0,149031,0.0,29202.0,0,0,0,0,1,,,,,1.0
16986,32726,2099-01-01,2019-02-19,130466.0,130466,0.0,29171.0,0,0,0,0,1,,,,,1.0
16987,32727,2099-01-01,2019-03-11,95649.0,95649,0.0,29151.0,0,0,0,0,1,,,,,1.0
16988,32728,2014-05-23,2014-03-15,0.0,1132421,1132421.0,69.0,0,0,1,0,0,,,0.0,,
16989,32729,2014-06-23,2014-04-26,0.0,1117418,1117418.0,58.0,0,1,0,0,0,,0.0,,,
16990,32730,2014-08-14,2014-05-26,0.0,1365440,1365440.0,80.0,0,0,1,0,0,,,0.0,,
16991,32731,2014-08-27,2014-06-21,0.0,1266034,1266034.0,67.0,0,0,1,0,0,,,0.0,,
16992,32732,2014-10-08,2014-07-21,0.0,1386004,1386004.0,79.0,0,0,1,0,0,,,0.0,,
16993,32733,2014-10-02,2014-08-02,0.0,1061765,1061765.0,61.0,0,0,1,0,0,,,0.0,,
16994,32734,2014-11-20,2014-09-26,0.0,544884,544884.0,55.0,0,1,0,0,0,,0.0,,,
16995,32735,2015-02-03,2014-10-28,0.0,1040346,1040346.0,98.0,0,0,0,1,0,,,,0.0,
16996,32736,2015-02-01,2014-11-26,0.0,660197,660197.0,67.0,0,0,1,0,0,,,0.0,,
16997,32737,2015-02-21,2014-12-12,0.0,817714,817714.0,71.0,0,0,1,0,0,,,0.0,,
16998,32738,2015-04-18,2015-01-21,0.0,1085671,1085671.0,87.0,0,0,1,0,0,,,0.0,,
16999,32739,2015-04-29,2015-02-18,0.0,1302815,1302815.0,70.0,0,0,1,0,0,,,0.0,,
17000,32740,2015-05-27,2015-03-19,0.0,1101629,1101629.0,69.0,0,0,1,0,0,,,0.0,,
17001,32741,2015-06-29,2015-04-19,0.0,1695391,1695391.0,71.0,0,0,1,0,0,,,0.0,,
17002,32742,2015-08-02,2015-05-24,0.0,798398,798398.0,70.0,0,0,1,0,0,,,0.0,,
